source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20221202_T4_038	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_038	1	16	20221202_T4_038	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_038.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_038.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_014	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_014	1	17	20221129_T4_014	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_014.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_014.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_016	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_016	1	18	20221126_T4_016	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_016.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_016.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_029	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_029	1	19	20221126_T4_029	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_029.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_029.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221123_T4_007	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221123_T4_007	1	20	20221123_T4_007	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221123_T4_007.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221123_T4_007.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_029	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_029	1	21	20221202_T4_029	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_029.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_029.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_024	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_024	1	22	20221202_T4_024	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_024.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_024.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_019	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_019	1	23	20221202_T4_019	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_019.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_019.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_012_20220925141917	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_012_20220925141917	1	24	20220924_T4_012_20220925141917	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_012_20220925141917.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_012_20220925141917.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_016	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_016	1	25	20221202_T4_016	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_016.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_016.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_030	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_030	1	26	20221129_T4_030	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_030.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_030.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_013	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_013	1	27	20221202_T4_013	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_013.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_013.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_032	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_032	1	28	20221129_T4_032	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_032.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_032.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_017	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_017	1	29	20221126_T4_017	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_017.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_017.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_004	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_004	1	30	20221202_T4_004	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_004.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_004.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_013_20220925101343	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_013_20220925101343	1	31	20220924_T4_013_20220925101343	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_013_20220925101343.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_013_20220925101343.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_023	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_023	1	32	20221129_T4_023	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_023.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_023.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_035	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_035	1	33	20221129_T4_035	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_035.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_035.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_005	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_005	1	34	20221202_T4_005	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_005.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_005.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_032	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_032	1	35	20221202_T4_032	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_032.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_032.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221123_T4_004	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221123_T4_004	1	36	20221123_T4_004	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221123_T4_004.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221123_T4_004.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_013	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_013	1	37	20221129_T4_013	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_013.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_013.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_007	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_007	1	38	20221126_T4_007	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_007.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_007.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_038	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_038	1	39	20221129_T4_038	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_038.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_038.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_009	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_009	1	40	20220924_T4_009	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_009.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_009.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_010	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_010	1	41	20221202_T4_010	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_010.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_010.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_033	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_033	1	42	20221126_T4_033	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_033.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_033.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_023	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_023	1	43	20220924_T4_023	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_023.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_023.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221202_T4_030	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221202_T4_030	1	44	20221202_T4_030	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221202_T4_030.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221202_T4_030.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_020	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_020	1	45	20220924_T4_020	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_020.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_020.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_006	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_006	1	46	20220924_T4_006	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_006.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_006.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20220924_T4_019	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20220924_T4_019	1	47	20220924_T4_019	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20220924_T4_019.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20220924_T4_019.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221126_T4_036	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221126_T4_036	1	48	20221126_T4_036	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221126_T4_036.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221126_T4_036.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20221129_T4_008	Homo sapiens	not available	not available	not available	cell	single cell	FACS	20221129_T4_008	1	49	20221129_T4_008	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20221129_T4_008.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD053053/20221129_T4_008.raw	1	not available	not available	not available	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
