source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_Fixed_15	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_Fixed_15	1	11	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_Fixed_15	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_Fixed_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_Fixed_15.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_MTX_2	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_MTX_2	1000	12	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_MTX_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_MTX_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_MTX_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Fixed_direct_11	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Fixed_direct_11	1	13	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Fixed_direct_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Fixed_direct_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Fixed_direct_11.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_10	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_10	1	14	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_10	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_10.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_13	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_13	1	15	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_13.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Ice_Fixed_16	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Ice_Fixed_16	1	16	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Ice_Fixed_16	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Ice_Fixed_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Ice_Fixed_16.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_14	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_14	1	17	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_14	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_14.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_1	1	18	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_NF_direct_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_2	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_2	1000	19	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_5	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_5	3000	20	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_4	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_4	1	21	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_3	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_3	3000	22	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_NoFixation_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_Fixation_1	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_Fixation_1	3000	23	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_Fixation_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_Fixation_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240924_AST5_Evo3_IoO5cm_CLK_80SPD_Orbitrap-Orbitrap_DDA_45k_Prot_OneTip_3000Cells_TMTproZero_Ratio1-2_Fixation_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_15	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_15	1	24	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_15	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_15.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_3	Homo sapiens	Cell culture	not available	Cell culture	cell	pooled	FACS	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_3	1000	25	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_IP_80SPD_4Th6ms_nDIA_Prot_OneTip_1000cells_2PC-FA_DMSO_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_5	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	FACS	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_5	1	26	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2026/02/PXD056327/20240909_AST5_Evo3_ML_80SPD_DIA_HeLa_SCP_Freezer_NF_5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
