source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_3	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_3	1	11	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_2	1	12	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep2	1	13	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_1	1	14	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_3	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_3	1	15	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleMotorNeuron_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep3	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep3	1	16	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_HELA_Point5ng_OTIT_HCD_300ITMS2_Rep3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_2	1	17	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3	1	18	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_HELA_Point5ng_OTOT_HCD_300ITMS2_Rep2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_HELA_Point5ng_OTOT_HCD_300ITMS2_Rep2	1	19	FAIMS_2CV_HELA_Point5ng_OTOT_HCD_300ITMS2_Rep2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_HELA_Point5ng_OTOT_HCD_300ITMS2_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_HELA_Point5ng_OTOT_HCD_300ITMS2_Rep2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep2	1	20	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1	1	21	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_1	1	22	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_SingleInterNeuron_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep3	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep3	1	23	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_HELA_Point5ng_OTIT_CID_300ITMS2_Rep3.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	laser capture microdissection	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2	1	24	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD022791/FAIMS_2CV_OTIT_HCD_300ITMS2_Single_HeLa_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Eclipse;AC=MS:1003029	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
