source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_02	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_02	1	11	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_02.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_01	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_01	1	12	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_01	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_01.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	1	13	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_10c_01	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_10c_01	1	14	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_10c_01	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_10c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_10c_01.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_4	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_4	1	15	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T3_4	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T3_4	1	16	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T3_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T3_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T3_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_1	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_1	1	17	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T0_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_05	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_05	1	18	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_05.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_07	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_07	1	19	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_07	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_07.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_14	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_14	1	20	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_14	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_14.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_09	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_09	1	21	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_09	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_09.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	1	22	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_06	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_06	1	23	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_06	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_06.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_04	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_04	1	24	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_04	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_04.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_20c_03	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_20c_03	1	25	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_20c_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_20c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_20c_03.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_4	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_4	1	26	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_20c_02	Homo sapiens	Cell culture	not available	Cell culture	cell	bulk control	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_20c_02	not applicable	27	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_20c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_20c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_20c_02.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_14	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_14	1	28	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_14	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_14.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_12	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_12	1	29	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_12	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_CHIR_1c_12.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	Homo sapiens	Cell culture	not available	Cell culture	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	1	30	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD051942/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Astral;AC=MS:1003378	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
