source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r3c6	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r3c6	1	43	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r3c6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r3c6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r3c6.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	1	44	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ng_8	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ng_8	1	45	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ng_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ng_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ng_8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_K5_r4c4	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_K5_r4c4	1	46	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_K5_r4c4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_K5_r4c4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_K5_r4c4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	1	47	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_24mz_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_12mz_1	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_12mz_1	1	48	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_12mz_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_12mz_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_02ng_12mz_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r2c6	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r2c6	1	49	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r2c6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r2c6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r2c6.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
BlankCarryOver02ng_15m_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	empty	cellenONE	empty	0	50	BlankCarryOver02ng_15m_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	BlankCarryOver02ng_15m_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/BlankCarryOver02ng_15m_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_r3c5	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_r3c5	1	51	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_r3c5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_r3c5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_r3c5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r4c5	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r4c5	1	52	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r4c5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r4c5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_8mz_r4c5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2	1	53	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_12mz_02ngK5_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_5430_02ng_24mz_1	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_5430_02ng_24mz_1	1	54	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_5430_02ng_24mz_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_5430_02ng_24mz_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_5430_02ng_24mz_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_60m_2D19_4_20um30cm_SPE50_15118120_OTOT_246120_8mz_K5_r1c5	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_60m_2D19_4_20um30cm_SPE50_15118120_OTOT_246120_8mz_K5_r1c5	1	55	Ex_AuLC1_60m_2D19_4_20um30cm_SPE50_15118120_OTOT_246120_8mz_K5_r1c5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_60m_2D19_4_20um30cm_SPE50_15118120_OTOT_246120_8mz_K5_r1c5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_60m_2D19_4_20um30cm_SPE50_15118120_OTOT_246120_8mz_K5_r1c5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_18mz_1	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_18mz_1	1	56	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_18mz_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_18mz_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_18mz_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ng_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ng_2	1	57	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ng_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ng_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_15m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ng_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r2c1	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r2c1	1	58	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r2c1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r2c1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_4_20um30cm_SPE50_15118120_OTOT_11860_DIA50_K5_r2c1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_2mz_2	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_2mz_2	1	59	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_2mz_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_2mz_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_8645_02ng_2mz_2.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6	1	60	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_30m_2D19_3_20um30cm_SPE50_15118120_OTOT_11860_DIA50_02ngK5_6.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
Ex_AuLC1_60m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ngK5_1	Homo sapiens	not available	not available	not available	not available	not available	not available	not available	not available	HeLa; K562	cell	single cell	cellenONE	Ex_AuLC1_60m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ngK5_1	1	61	Ex_AuLC1_60m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ngK5_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	Ex_AuLC1_60m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ngK5_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/07/PXD037527/Ex_AuLC1_60m_2D19_3_20um30cm_SPE50_15118120_OTOT_2215_10ngK5_1.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	300% NCE	not available	20 ppm	not applicable	not applicable	nanoPOTS sample processing and dried on-chip	not applicable	nanoPOTS sample preparation and ultra-low-flow l	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
