source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
2021-06-24-BS07_D11_DIA_E1-rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-24-BS07_D11_DIA_E1-rep1	1	11	2021-06-24-BS07_D11_DIA_E1-rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-24-BS07_D11_DIA_E1-rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-24-BS07_D11_DIA_E1-rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-1-21-BS05-Hela-DDA_60min-trial3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-1-21-BS05-Hela-DDA_60min-trial3	1	12	2021-1-21-BS05-Hela-DDA_60min-trial3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-1-21-BS05-Hela-DDA_60min-trial3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-1-21-BS05-Hela-DDA_60min-trial3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-06-15_BS09_cell3_rep3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-06-15_BS09_cell3_rep3	1	13	2023-06-15_BS09_cell3_rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-06-15_BS09_cell3_rep3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-06-15_BS09_cell3_rep3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_01_14_Hela_DDA_60mintrial1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_01_14_Hela_DDA_60mintrial1	1	14	2021_01_14_Hela_DDA_60mintrial1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_01_14_Hela_DDA_60mintrial1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_01_14_Hela_DDA_60mintrial1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2020_12_21_BS01_heladigest_350-900_trial2	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2020_12_21_BS01_heladigest_350-900_trial2	1	15	2020_12_21_BS01_heladigest_350-900_trial2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2020_12_21_BS01_heladigest_350-900_trial2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2020_12_21_BS01_heladigest_350-900_trial2.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_8_BS05_Hela-30mintrial1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_8_BS05_Hela-30mintrial1	1	16	2021_2_8_BS05_Hela-30mintrial1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_8_BS05_Hela-30mintrial1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_8_BS05_Hela-30mintrial1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_8_BS06_Hela-30min_DIAtrial1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_8_BS06_Hela-30min_DIAtrial1	1	17	2021_2_8_BS06_Hela-30min_DIAtrial1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_8_BS06_Hela-30min_DIAtrial1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_8_BS06_Hela-30min_DIAtrial1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-06-15_BS07_cell3_rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-06-15_BS07_cell3_rep1	1	18	2023-06-15_BS07_cell3_rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-06-15_BS07_cell3_rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-06-15_BS07_cell3_rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_8_BS01_HelaDIA40mintrial4	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_8_BS01_HelaDIA40mintrial4	1	19	2021_2_8_BS01_HelaDIA40mintrial4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_8_BS01_HelaDIA40mintrial4.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_8_BS01_HelaDIA40mintrial4.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-28-BS06_D11_DIA_E4-rep3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-28-BS06_D11_DIA_E4-rep3	1	20	2021-06-28-BS06_D11_DIA_E4-rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-28-BS06_D11_DIA_E4-rep3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-28-BS06_D11_DIA_E4-rep3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-06-15_BS08_cell3_rep2	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-06-15_BS08_cell3_rep2	1	21	2023-06-15_BS08_cell3_rep2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-06-15_BS08_cell3_rep2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-06-15_BS08_cell3_rep2.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-06-15_BS06_cell2_rep3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-06-15_BS06_cell2_rep3	1	22	2023-06-15_BS06_cell2_rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-06-15_BS06_cell2_rep3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-06-15_BS06_cell2_rep3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2020_12_21_BS01_hela_DDA_90min_trial2	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2020_12_21_BS01_hela_DDA_90min_trial2	1	23	2020_12_21_BS01_hela_DDA_90min_trial2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2020_12_21_BS01_hela_DDA_90min_trial2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2020_12_21_BS01_hela_DDA_90min_trial2.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-25-BS01_D11_DIA_E2-rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-25-BS01_D11_DIA_E2-rep1	1	24	2021-06-25-BS01_D11_DIA_E2-rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-25-BS01_D11_DIA_E2-rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-25-BS01_D11_DIA_E2-rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_28_BS03_Hela_DDA_40mintrial4	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_28_BS03_Hela_DDA_40mintrial4	1	25	2021_2_28_BS03_Hela_DDA_40mintrial4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_28_BS03_Hela_DDA_40mintrial4.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_28_BS03_Hela_DDA_40mintrial4.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_27_BS03_Hela-60min-trial5	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_27_BS03_Hela-60min-trial5	1	26	2021_2_27_BS03_Hela-60min-trial5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_27_BS03_Hela-60min-trial5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_27_BS03_Hela-60min-trial5.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-29-BS01_D11_DIA_E5-rep3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-29-BS01_D11_DIA_E5-rep3	1	27	2021-06-29-BS01_D11_DIA_E5-rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-29-BS01_D11_DIA_E5-rep3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-29-BS01_D11_DIA_E5-rep3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-28-BS04_D11_DIA_E4-rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-28-BS04_D11_DIA_E4-rep1	1	28	2021-06-28-BS04_D11_DIA_E4-rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-28-BS04_D11_DIA_E4-rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-28-BS04_D11_DIA_E4-rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-1-26-BS01-Hela_DDA_60min-trial4	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-1-26-BS01-Hela_DDA_60min-trial4	1	29	2021-1-26-BS01-Hela_DDA_60min-trial4	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-1-26-BS01-Hela_DDA_60min-trial4.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-1-26-BS01-Hela_DDA_60min-trial4.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-1-03_BS03_DIA_500-900_20X20_200pg_25kV	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-1-03_BS03_DIA_500-900_20X20_200pg_25kV	1	30	2023-1-03_BS03_DIA_500-900_20X20_200pg_25kV	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-1-03_BS03_DIA_500-900_20X20_200pg_25kV.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-1-03_BS03_DIA_500-900_20X20_200pg_25kV.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-1-20-BS04-Hela-500-900_10X40_3e6_-20kV-trial2	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-1-20-BS04-Hela-500-900_10X40_3e6_-20kV-trial2	1	31	2021-1-20-BS04-Hela-500-900_10X40_3e6_-20kV-trial2	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-1-20-BS04-Hela-500-900_10X40_3e6_-20kV-trial2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-1-20-BS04-Hela-500-900_10X40_3e6_-20kV-trial2.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2023-06-15_BS04_cell2_rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2023-06-15_BS04_cell2_rep1	1	32	2023-06-15_BS04_cell2_rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2023-06-15_BS04_cell2_rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2023-06-15_BS04_cell2_rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-28-BS07_D11_DIA_E5-rep1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-28-BS07_D11_DIA_E5-rep1	1	33	2021-06-28-BS07_D11_DIA_E5-rep1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-28-BS07_D11_DIA_E5-rep1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-28-BS07_D11_DIA_E5-rep1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_27_BS04_Hela_DIA_75mintrial3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_27_BS04_Hela_DIA_75mintrial3	1	34	2021_2_27_BS04_Hela_DIA_75mintrial3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_27_BS04_Hela_DIA_75mintrial3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_27_BS04_Hela_DIA_75mintrial3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021-06-25-BS03_D11_DIA_E2-rep3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021-06-25-BS03_D11_DIA_E2-rep3	1	35	2021-06-25-BS03_D11_DIA_E2-rep3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021-06-25-BS03_D11_DIA_E2-rep3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021-06-25-BS03_D11_DIA_E2-rep3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_28_BS05_Hela_DDA40mintrial5	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_28_BS05_Hela_DDA40mintrial5	1	36	2021_2_28_BS05_Hela_DDA40mintrial5	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_28_BS05_Hela_DDA40mintrial5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_28_BS05_Hela_DDA40mintrial5.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2020_12_23_BS01_hela_DDA_90min_trial3	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2020_12_23_BS01_hela_DDA_90min_trial3	1	37	2020_12_23_BS01_hela_DDA_90min_trial3	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2020_12_23_BS01_hela_DDA_90min_trial3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2020_12_23_BS01_hela_DDA_90min_trial3.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
2021_2_5_BS01_Hela_DDA_40min_trial1	Homo sapiens	Embryo	not available	not available	cell	single cell	not applicable	2021_2_5_BS01_Hela_DDA_40min_trial1	1	38	2021_2_5_BS01_Hela_DDA_40min_trial1	proteomic profiling by mass spectrometry	1	not available	NT=Data-independent acquisition;AC=PRIDE:0000628	2021_2_5_BS01_Hela_DDA_40min_trial1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD046467/2021_2_5_BS01_Hela_DDA_40min_trial1.RAW	1	label free sample	not applicable	not applicable	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
