source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
HeLa_150cell_I18	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_150cell_I18	150	11	HeLa_150cell_I18	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_150cell_I18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_150cell_I18.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_T_D11	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_T_D11	1	12	Subject1_FACS145_T_D11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_T_D11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_T_D11.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_150cell_I16	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_150cell_I16	150	13	HeLa_150cell_I16	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_150cell_I16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_150cell_I16.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_T_D9	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_T_D9	1	14	Subject1_FACS145_T_D9	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_T_D9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_T_D9.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_B_C9	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_B_C9	1	15	Subject1_FACS145_B_C9	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_B_C9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_B_C9.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_0cell_B16	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	HeLa_0cell_B16	0	16	HeLa_0cell_B16	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_0cell_B16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_0cell_B16.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLaSupernatant_D11	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	AutoPOTS_FACS_HeLaSupernatant_D11	1	17	AutoPOTS_FACS_HeLaSupernatant_D11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLaSupernatant_D11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLaSupernatant_D11.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_1cell_F8	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	HeLa_1cell_F8	1	18	HeLa_1cell_F8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_1cell_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_1cell_F8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_1cell_E14	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	HeLa_1cell_E14	1	19	HeLa_1cell_E14	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_1cell_E14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_1cell_E14.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLaSupernatant_D10	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	AutoPOTS_FACS_HeLaSupernatant_D10	1	20	AutoPOTS_FACS_HeLaSupernatant_D10	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLaSupernatant_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLaSupernatant_D10.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_10cell_G4	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_10cell_G4	10	21	HeLa_10cell_G4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_10cell_G4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_10cell_G4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_500cell_J5	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_500cell_J5	500	22	HeLa_500cell_J5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_500cell_J5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_500cell_J5.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_B_C13	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_B_C13	1	23	Subject1_FACS145_B_C13	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_B_C13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_B_C13.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_500cell_K8	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_500cell_K8	500	24	HeLa_500cell_K8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_500cell_K8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_500cell_K8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_B_C11	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_B_C11	1	25	Subject1_FACS145_B_C11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_B_C11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_B_C11.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLa100cells_F23	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	AutoPOTS_FACS_HeLa100cells_F23	100	26	AutoPOTS_FACS_HeLa100cells_F23	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLa100cells_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLa100cells_F23.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_B_C10	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_B_C10	1	27	Subject1_FACS145_B_C10	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_B_C10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_B_C10.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_B_C12	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_B_C12	1	28	Subject1_FACS145_B_C12	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_B_C12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_B_C12.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLaSupernatant_D4	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	AutoPOTS_FACS_HeLaSupernatant_D4	1	29	AutoPOTS_FACS_HeLaSupernatant_D4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLaSupernatant_D4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLaSupernatant_D4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLa500cells_H13	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	AutoPOTS_FACS_HeLa500cells_H13	500	30	AutoPOTS_FACS_HeLa500cells_H13	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLa500cells_H13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLa500cells_H13.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLa10cell_G16	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	AutoPOTS_FACS_HeLa10cell_G16	10	31	AutoPOTS_FACS_HeLa10cell_G16	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLa10cell_G16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLa10cell_G16.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
Subject1_FACS145_T_D10	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	Subject1_FACS145_T_D10	1	32	Subject1_FACS145_T_D10	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	Subject1_FACS145_T_D10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/Subject1_FACS145_T_D10.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_10cell_G8	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	HeLa_10cell_G8	10	33	HeLa_10cell_G8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_10cell_G8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_10cell_G8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLa100cells_F19	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	AutoPOTS_FACS_HeLa100cells_F19	100	34	AutoPOTS_FACS_HeLa100cells_F19	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLa100cells_F19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLa100cells_F19.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_1cell_E12	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	HeLa_1cell_E12	1	35	HeLa_1cell_E12	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_1cell_E12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_1cell_E12.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
HeLa_0cell_B4	Homo sapiens	Blood	not available	not available	cell	single cell	FACS	HeLa_0cell_B4	0	36	HeLa_0cell_B4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	HeLa_0cell_B4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/HeLa_0cell_B4.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
AutoPOTS_FACS_HeLa100cells_F8	Homo sapiens	Blood	not available	not available	cell	pooled	FACS	AutoPOTS_FACS_HeLa100cells_F8	100	37	AutoPOTS_FACS_HeLa100cells_F8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	AutoPOTS_FACS_HeLa100cells_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD021882/AutoPOTS_FACS_HeLa100cells_F8.raw	1	label free sample	not applicable	not applicable	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
