source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]
140818SL_MII3	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	140818SL_MII3	1	11	140818SL_MII3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	140818SL_MII3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/140818SL_MII3.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
140818SL_GV5	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	140818SL_GV5	1	12	140818SL_GV5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	140818SL_GV5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/140818SL_GV5.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
140818SL_GV4	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	140818SL_GV4	1	13	140818SL_GV4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	140818SL_GV4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/140818SL_GV4.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
130724SL_100oocytes-hangingdropmature1	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	130724SL_100oocytes-hangingdropmature1	1	14	130724SL_100oocytes-hangingdropmature1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	130724SL_100oocytes-hangingdropmature1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/130724SL_100oocytes-hangingdropmature1.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
130403SL_100oocytes_IVF_2	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	130403SL_100oocytes_IVF_2	1	15	130403SL_100oocytes_IVF_2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	130403SL_100oocytes_IVF_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/130403SL_100oocytes_IVF_2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
130724SL_100oocytes-hangingdropmature2	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	130724SL_100oocytes-hangingdropmature2	1	16	130724SL_100oocytes-hangingdropmature2	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	130724SL_100oocytes-hangingdropmature2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/130724SL_100oocytes-hangingdropmature2.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
141030SL_GV-MII_10-Oocytes_3	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	141030SL_GV-MII_10-Oocytes_3	1	17	141030SL_GV-MII_10-Oocytes_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	141030SL_GV-MII_10-Oocytes_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/141030SL_GV-MII_10-Oocytes_3.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
130403SL_100oocytes_IVF_1	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	130403SL_100oocytes_IVF_1	1	18	130403SL_100oocytes_IVF_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	130403SL_100oocytes_IVF_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/130403SL_100oocytes_IVF_1.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
141030SL_GV-MII_10-Oocytes_1	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	141030SL_GV-MII_10-Oocytes_1	1	19	141030SL_GV-MII_10-Oocytes_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	141030SL_GV-MII_10-Oocytes_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/141030SL_GV-MII_10-Oocytes_1.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
130724SL_secretome-mature	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	130724SL_secretome-mature	1	20	130724SL_secretome-mature	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	130724SL_secretome-mature.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/130724SL_secretome-mature.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
140818SL_MII5	Homo sapiens	Oocyte	not available	Oocyte	cell	single cell	not applicable	140818SL_MII5	1	21	140818SL_MII5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	140818SL_MII5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/08/PXD003121/140818SL_MII5.raw	1	label free sample	not applicable	not applicable	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0
